2,50,1714.95,1261.41,320.26,218.59,0.969861,-1,-1,-1
2,51,3429.64,283.97,284.01,224.19,0.959975,-1,-1,-1
2,52,1458.58,997.39,279.15,178.74,0.947631,-1,-1,-1
2,53,2380.95,2116.47,333.01,213.74,0.952614,-1,-1,-1
2,54,1719.69,2811.81,322.41,202.42,0.929185,-1,-1,-1
2,55,2297.98,2461.89,296.12,210.08,0.821417,-1,-1,-1
2,56,4572.86,1195.34,307.31,281.90,0.885369,-1,-1,-1
2,57,1322.40,2797.47,317.31,189.74,0.941492,-1,-1,-1
2,58,1154.11,2600.61,310.54,182.68,0.872180,-1,-1,-1
2,60,2897.64,955.65,312.42,240.31,0.886586,-1,-1,-1
2,61,1757.35,3332.81,336.17,152.86,0.751330,-1,-1,-1
2,62,1070.77,1321.34,219.40,200.28,0.876819,-1,-1,-1
2,63,1108.57,1563.45,348.17,200.73,0.658734,-1,-1,-1
2,64,1344.57,1790.36,244.37,191.23,0.840692,-1,-1,-1
2,65,1561.86,459.40,315.92,192.25,0.955866,-1,-1,-1
2,66,1136.00,907.85,335.99,163.12,0.798316,-1,-1,-1
2,67,1313.55,252.88,105.56,122.22,0.692361,-1,-1,-1
2,70,3434.64,1009.04,340.58,277.60,0.941602,-1,-1,-1
2,72,2011.39,645.45,310.13,204.61,0.590745,-1,-1,-1
2,74,1022.47,3139.83,227.02,190.62,0.760542,-1,-1,-1
2,76,1241.64,1191.18,369.58,177.11,0.580091,-1,-1,-1
3,1,2543.53,714.06,276.32,224.61,0.999276,-1,-1,-1
3,2,4033.44,2206.90,304.27,262.96,0.998916,-1,-1,-1
3,3,3227.31,694.86,287.71,247.61,0.998668,-1,-1,-1
3,4,2865.02,514.42,305.65,243.50,0.998559,-1,-1,-1
3,5,4568.13,2398.29,298.31,273.62,0.998618,-1,-1,-1
3,6,3553.18,2131.21,316.03,248.72,0.998824,-1,-1,-1
3,7,3647.21,629.63,287.20,248.02,0.998236,-1,-1,-1
3,8,2178.87,1867.64,315.04,227.55,0.998431,-1,-1,-1
3,9,1991.77,1547.87,292.09,224.26,0.997612,-1,-1,-1
3,10,2961.36,2218.66,301.05,237.38,0.998567,-1,-1,-1
3,11,2409.94,1537.02,286.72,240.46,0.997668,-1,-1,-1
3,12,2575.05,1133.98,320.60,253.28,0.997311,-1,-1,-1
3,13,2820.48,2546.06,314.37,228.23,0.997722,-1,-1,-1
3,14,4266.64,1583.91,331.65,260.34,0.997223,-1,-1,-1
3,15,3114.40,2770.32,312.91,223.99,0.997374,-1,-1,-1
3,16,2675.04,1874.52,305.22,255.62,0.997262,-1,-1,-1
3,17,3463.86,1618.89,323.79,260.56,0.995659,-1,-1,-1
